Transaction Amount,Quantity,Customer Age,Is Fraudulent,Account Age Days,Transaction Hour,Payment Method_bank transfer,Payment Method_credit card,Payment Method_debit card,Device Used_mobile,Device Used_tablet,Product Category_electronics,Product Category_health & beauty,Product Category_home & garden,Product Category_toys & games
45.77,1,25,0,358,12,True,False,False,False,True,False,True,False,False
190.46,5,36,0,224,1,False,False,True,True,False,False,False,True,False
609.41,4,43,0,164,19,False,False,True,False,True,False,False,False,True
10.41,3,28,0,167,16,False,False,False,False,True,False,False,True,False
339.38,4,51,0,144,18,True,False,False,True,False,False,True,False,False
105.76,2,28,0,200,10,False,False,True,False,True,False,False,True,False
78.84,4,35,0,210,0,False,False,True,True,False,False,False,True,False
574.3,4,44,0,89,22,False,False,False,False,True,True,False,False,False
245.5,2,38,1,313,3,True,False,False,False,True,False,False,False,True
75.29,4,33,0,272,10,False,False,False,True,False,False,False,False,True
89.22,4,40,0,31,11,True,False,False,False,True,False,False,False,True
132.39,5,27,0,210,15,False,False,False,True,False,False,False,True,False
377.34,2,25,0,170,5,True,False,False,False,True,False,False,False,True
275.7,5,26,0,148,10,True,False,False,False,True,True,False,False,False
216.04,3,42,0,268,16,True,False,False,False,True,True,False,False,False
340.54,2,33,0,45,6,True,False,False,True,False,False,True,False,False
340.8,4,30,0,67,22,False,True,False,False,True,False,False,False,False
574.7,3,28,0,123,5,False,True,False,False,True,False,False,False,False
498.57,3,29,0,213,7,True,False,False,False,False,False,False,False,False
110.91,1,14,0,67,5,False,False,True,False,True,False,False,True,False
83.16,5,27,0,68,14,False,False,True,False,False,True,False,False,False
230.02,3,26,0,194,12,False,False,True,True,False,True,False,False,False
22.5,1,35,0,270,9,False,False,False,True,False,False,False,False,False
43.37,3,35,0,282,19,True,False,False,False,True,False,False,False,True
280.16,3,21,0,41,21,False,True,False,True,False,False,False,False,True
208.15,5,41,0,82,13,True,False,False,False,False,False,False,True,False
213.7,3,35,0,224,13,False,True,False,False,False,False,True,False,False
345.45,5,49,0,42,0,False,True,False,True,False,False,False,False,False
92.19,5,25,0,253,20,False,False,True,True,False,False,True,False,False
68.16,3,34,0,156,2,True,False,False,False,True,False,False,False,True
280.55,4,46,0,355,6,False,False,True,False,True,False,False,False,True
156.4,5,18,0,280,3,False,False,False,False,False,False,False,False,True
403.1,3,28,0,365,9,True,False,False,True,False,True,False,False,False
40.54,3,53,0,41,10,False,False,True,True,False,False,False,True,False
509.45,2,24,0,91,1,True,False,False,False,True,True,False,False,False
72.01,5,40,0,177,14,False,True,False,False,True,False,False,False,True
30.16,3,14,0,248,21,True,False,False,False,True,False,True,False,False
42.81,2,32,0,146,18,False,False,True,True,False,False,False,True,False
35.0,5,41,0,162,12,False,False,False,True,False,True,False,False,False
182.54,3,23,0,46,7,False,False,True,False,True,True,False,False,False
11.44,4,49,0,81,7,False,True,False,False,False,False,False,True,False
176.17,3,18,0,234,13,False,True,False,False,False,False,False,True,False
195.98,4,34,0,9,4,False,False,True,False,False,False,False,False,False
213.78,2,26,0,56,6,True,False,False,False,True,False,True,False,False
421.76,3,46,0,321,19,True,False,False,True,False,False,False,True,False
341.66,2,30,0,25,17,False,False,True,False,True,False,True,False,False
316.02,2,33,0,139,5,True,False,False,False,True,False,False,False,False
542.27,4,32,0,76,11,False,False,False,True,False,False,False,True,False
303.49,2,37,0,331,18,False,False,False,True,False,True,False,False,False
426.1,2,44,0,196,20,False,True,False,True,False,False,True,False,False
120.08,4,23,0,177,10,False,False,False,False,False,False,True,False,False
377.36,1,20,0,103,12,False,False,False,True,False,False,False,False,False
66.51,2,39,0,151,16,False,False,True,False,False,False,False,False,True
130.53,1,27,0,234,3,True,False,False,False,False,False,True,False,False
940.3,4,37,1,29,22,False,False,True,True,False,False,True,False,False
87.47,1,46,0,4,17,False,True,False,False,True,False,False,False,True
95.49,4,48,0,6,14,False,False,True,False,True,False,True,False,False
602.04,5,40,1,134,5,False,False,True,False,True,False,True,False,False
223.63,5,31,0,121,9,False,False,False,False,True,False,False,True,False
291.83,3,36,0,64,7,False,False,False,False,True,False,True,False,False
648.77,3,36,0,52,19,False,False,False,False,True,False,False,False,True
623.07,4,20,0,135,16,False,False,False,False,True,False,False,False,True
755.57,1,35,0,231,5,False,True,False,False,True,False,True,False,False
139.82,4,55,0,176,20,True,False,False,False,False,False,False,True,False
314.21,2,32,0,106,17,False,False,True,True,False,False,True,False,False
85.73,3,17,0,331,5,False,False,True,True,False,False,False,False,False
50.83,2,45,0,30,22,False,False,True,True,False,False,True,False,False
254.63,2,28,0,121,17,False,False,True,True,False,False,False,True,False
78.97,3,21,0,336,21,False,True,False,False,False,True,False,False,False
140.1,5,35,0,22,15,True,False,False,False,False,False,False,False,False
176.13,4,36,0,283,18,True,False,False,False,True,False,False,False,False
37.52,1,39,0,320,12,False,False,True,False,False,False,True,False,False
500.69,4,33,0,316,10,True,False,False,True,False,True,False,False,False
49.61,1,36,0,307,9,False,False,False,False,False,False,False,False,False
248.58,5,41,0,175,17,False,True,False,False,False,False,False,True,False
315.31,3,31,0,95,15,False,False,False,False,False,False,False,True,False
19.21,3,40,0,331,22,True,False,False,True,False,True,False,False,False
321.11,1,29,0,154,20,False,False,False,True,False,False,False,True,False
17.36,3,23,0,284,21,False,False,False,True,False,False,False,False,True
41.61,2,32,0,302,12,True,False,False,False,False,False,True,False,False
361.58,2,29,0,134,6,True,False,False,False,False,False,False,True,False
482.15,1,43,0,242,17,False,True,False,False,False,False,True,False,False
205.65,4,27,0,289,3,True,False,False,False,True,False,False,False,True
210.78,4,52,0,35,14,False,True,False,True,False,False,False,True,False
124.59,5,31,0,152,6,False,False,True,False,True,False,False,False,True
2062.5,4,25,1,13,0,False,False,False,False,True,False,False,True,False
186.35,4,36,0,203,13,False,False,False,False,False,False,False,False,True
206.79,4,33,0,320,18,False,True,False,True,False,True,False,False,False
30.61,1,26,0,289,8,False,True,False,False,False,False,False,False,True
403.92,1,34,0,45,20,False,False,True,True,False,False,False,False,False
50.33,3,44,0,85,2,False,True,False,True,False,False,False,True,False
129.41,3,24,1,9,11,False,True,False,True,False,False,False,False,True
286.8,4,38,0,279,9,False,False,True,False,True,True,False,False,False
111.11,4,47,0,294,20,False,True,False,False,False,False,False,False,False
512.54,5,41,0,340,19,True,False,False,False,False,True,False,False,False
170.83,2,41,0,9,18,False,False,False,True,False,False,False,True,False
154.18,4,38,0,189,18,False,False,False,True,False,False,False,False,True
43.54,4,57,0,231,2,True,False,False,False,False,True,False,False,False
237.65,1,26,0,274,17,False,False,False,False,True,False,True,False,False
51.89,1,42,0,186,22,False,True,False,False,False,False,True,False,False
679.33,5,33,0,278,8,False,True,False,False,False,False,False,True,False
285.77,5,30,0,202,2,False,False,False,True,False,False,True,False,False
87.08,3,22,0,274,1,False,False,True,True,False,False,True,False,False
29.69,2,20,0,222,0,True,False,False,False,False,False,False,False,False
106.32,1,39,0,135,7,False,False,True,False,True,True,False,False,False
18.81,5,30,0,117,8,False,True,False,False,False,False,False,False,False
177.42,5,37,0,171,18,False,False,False,True,False,False,False,False,True
136.71,2,35,0,215,23,True,False,False,False,False,False,True,False,False
93.86,1,41,0,30,6,False,False,False,False,False,False,False,False,False
205.6,2,28,0,310,1,False,False,True,False,False,False,True,False,False
73.92,4,37,0,50,2,False,False,False,False,False,False,True,False,False
237.66,5,28,0,35,22,False,False,False,False,False,False,False,False,False
160.18,1,41,0,103,7,True,False,False,True,False,False,False,True,False
356.8,2,45,1,337,6,False,False,True,False,False,False,True,False,False
348.43,1,36,0,175,8,False,False,False,False,False,True,False,False,False
61.73,1,41,0,81,3,False,False,False,False,False,False,False,True,False
19.36,3,60,0,241,20,False,False,False,False,False,False,True,False,False
86.96,4,17,0,125,7,False,True,False,False,False,True,False,False,False
213.72,3,24,1,17,1,False,False,False,False,True,False,False,False,True
102.57,5,31,0,70,3,False,False,True,True,False,False,False,False,False
31.54,5,32,0,5,3,False,True,False,True,False,False,False,False,False
179.84,1,22,0,247,18,False,False,True,False,True,False,True,False,False
117.8,4,31,0,348,8,False,True,False,True,False,True,False,False,False
479.19,3,36,1,1,4,False,False,True,True,False,False,False,False,True
25.29,2,27,0,59,8,False,False,False,False,False,False,False,True,False
51.59,3,39,0,316,22,False,True,False,True,False,False,False,False,True
71.92,1,40,0,321,5,False,False,True,False,False,True,False,False,False
126.7,2,42,0,257,19,True,False,False,False,True,False,False,False,False
150.75,2,18,0,306,18,False,False,False,True,False,False,False,False,False
131.77,3,31,0,279,20,False,False,False,True,False,False,False,False,False
252.92,1,21,0,312,6,True,False,False,True,False,True,False,False,False
11.34,5,37,1,24,1,True,False,False,True,False,False,True,False,False
32.77,1,42,0,325,0,False,True,False,False,False,False,False,False,True
193.89,1,52,0,210,4,True,False,False,False,True,False,False,True,False
154.99,3,30,0,256,21,False,False,False,False,False,False,False,False,True
271.39,3,14,0,65,4,False,False,False,False,False,False,False,False,True
283.7,2,29,0,54,19,False,True,False,True,False,False,False,True,False
167.55,4,40,0,235,17,False,False,True,False,True,True,False,False,False
625.24,4,24,0,177,0,False,False,True,True,False,False,False,False,False
43.54,3,47,0,307,21,False,False,False,False,False,False,False,False,False
349.94,2,40,0,340,23,False,False,False,True,False,False,True,False,False
136.61,5,21,0,8,3,False,True,False,False,True,False,False,False,True
126.18,5,24,0,104,22,True,False,False,True,False,False,False,True,False
151.72,1,15,0,64,19,False,False,True,True,False,False,False,True,False
44.59,3,32,0,37,16,False,True,False,False,False,False,False,True,False
36.87,5,27,0,57,22,False,True,False,True,False,False,False,True,False
19.29,2,63,0,122,18,False,True,False,False,False,False,True,False,False
33.93,3,37,0,94,5,False,True,False,False,False,False,False,True,False
219.62,5,33,0,69,8,True,False,False,False,False,True,False,False,False
255.37,2,34,0,33,22,False,True,False,False,True,False,True,False,False
1231.9499999999998,5,44,1,274,4,False,False,True,True,False,False,True,False,False
118.61,4,20,0,47,17,False,False,True,False,True,False,False,False,True
52.13,2,48,0,173,14,False,False,True,True,False,False,False,False,False
616.28,1,35,0,55,0,False,False,False,False,True,False,False,True,False
11.31,3,43,0,172,6,True,False,False,True,False,False,False,False,False
448.12,4,34,0,363,13,False,True,False,False,True,True,False,False,False
117.86,5,32,0,168,21,False,False,True,True,False,True,False,False,False
322.44,1,35,0,129,22,False,False,False,False,True,False,False,False,False
25.22,2,40,0,301,16,False,True,False,True,False,False,False,True,False
124.6,2,25,0,89,10,True,False,False,True,False,False,False,True,False
481.74,1,40,0,188,15,False,False,False,True,False,False,False,False,False
60.68,4,50,0,365,13,True,False,False,False,True,False,False,False,False
34.13,3,29,0,302,20,False,False,False,False,False,False,False,False,False
451.95,5,21,0,281,2,True,False,False,False,False,True,False,False,False
528.57,4,21,0,60,1,False,False,False,False,True,False,False,False,True
72.23,1,44,0,128,23,False,True,False,False,False,False,False,False,False
15.72,2,38,0,251,5,False,True,False,False,False,False,False,True,False
424.7,5,55,0,171,8,False,True,False,False,True,False,False,False,False
248.93,2,41,0,125,10,False,True,False,False,True,False,False,False,False
210.9,4,39,0,219,8,True,False,False,False,False,False,True,False,False
128.97,4,37,0,143,17,False,False,False,False,False,True,False,False,False
17.22,4,40,0,11,17,True,False,False,True,False,False,False,True,False
62.36,4,16,0,30,14,False,True,False,True,False,False,False,False,False
975.75,3,26,0,321,12,False,True,False,False,False,False,False,True,False
93.72,5,39,0,200,22,False,False,True,False,True,False,False,True,False
110.13,5,46,0,150,11,True,False,False,False,True,False,True,False,False
334.9,1,32,0,200,13,False,True,False,True,False,False,False,False,False
339.33,5,40,0,68,9,False,False,True,False,False,False,True,False,False
129.2,2,20,0,239,13,False,False,False,True,False,True,False,False,False
44.96,2,44,0,75,13,False,False,False,False,False,False,True,False,False
260.24,3,62,0,247,4,False,True,False,False,True,False,False,False,True
80.12,4,40,0,281,15,True,False,False,True,False,True,False,False,False
93.13,3,25,0,94,15,False,False,True,True,False,False,False,True,False
176.12,1,35,0,65,18,False,True,False,False,False,False,False,False,False
1366.45,2,32,1,15,6,False,False,False,False,True,False,False,True,False
268.16,3,40,0,309,2,False,False,False,False,False,False,True,False,False
99.32,3,19,0,148,15,False,False,True,False,False,False,False,False,True
42.96,5,39,0,227,0,False,True,False,True,False,False,False,True,False
11.95,1,23,0,138,4,True,False,False,True,False,False,False,False,True
74.34,5,51,0,252,14,False,False,False,False,False,False,True,False,False
169.27,4,39,0,168,3,False,False,False,False,False,True,False,False,False
255.87,3,51,0,264,22,False,False,False,True,False,False,False,True,False
410.93,4,17,0,22,18,False,False,False,True,False,False,False,False,False
144.07,4,40,0,344,16,False,False,False,False,True,False,False,True,False
88.14,1,32,0,5,13,False,False,True,False,True,False,True,False,False
200.41,5,33,0,238,7,False,False,False,False,False,True,False,False,False
63.97,2,40,0,117,16,False,False,False,True,False,False,False,False,True
97.2,2,52,0,258,1,True,False,False,True,False,False,False,True,False
113.09,2,31,0,277,8,False,False,False,False,True,False,True,False,False
205.68,1,47,0,160,19,False,False,False,True,False,True,False,False,False
73.61,4,15,0,82,10,False,True,False,False,False,False,False,False,False
264.85,4,39,0,75,15,False,False,True,False,False,False,True,False,False
65.08,1,23,0,19,4,False,True,False,False,False,False,True,False,False
172.46,1,37,0,42,16,True,False,False,False,False,False,False,False,False
886.06,2,49,0,84,11,False,True,False,False,True,False,False,False,False
808.61,1,34,0,325,15,False,False,False,False,True,False,False,False,False
69.4,1,24,0,73,22,True,False,False,False,False,False,True,False,False
478.22,2,48,0,220,1,False,False,True,True,False,False,False,True,False
613.67,1,31,0,231,14,False,False,True,False,False,False,False,False,True
358.05,4,34,0,68,2,False,True,False,True,False,False,False,False,True
28.66,2,27,0,91,6,True,False,False,False,True,False,True,False,False
20.42,4,42,0,231,1,False,False,False,False,False,False,False,True,False
224.28,3,18,0,361,19,False,True,False,True,False,False,False,True,False
67.7,5,43,0,316,23,True,False,False,False,True,False,True,False,False
57.32,1,48,0,97,6,True,False,False,False,True,False,False,False,False
43.8,5,26,0,331,6,False,True,False,False,False,False,False,False,True
284.19,3,36,0,68,6,False,False,False,True,False,False,False,False,True
330.98,2,26,0,272,0,True,False,False,False,True,False,False,False,False
17.45,2,40,1,9,2,False,False,True,False,True,False,True,False,False
43.51,5,38,0,331,13,True,False,False,False,True,False,True,False,False
208.67,1,39,0,342,15,False,True,False,True,False,True,False,False,False
455.02,2,47,0,257,1,False,False,True,False,False,False,False,True,False
182.14,5,26,0,89,17,False,True,False,True,False,True,False,False,False
170.81,2,49,0,262,10,False,False,True,False,False,False,False,False,True
18.02,1,33,0,81,3,False,False,False,True,False,False,True,False,False
75.9,2,32,0,296,2,True,False,False,True,False,True,False,False,False
46.63,5,39,0,150,10,False,True,False,True,False,False,False,False,False
31.96,1,36,0,129,20,False,False,True,False,False,False,False,False,True
201.48,2,34,0,17,20,False,False,True,True,False,True,False,False,False
539.64,2,31,0,35,11,False,False,False,False,False,False,False,False,True
162.43,4,16,0,85,3,True,False,False,False,False,False,False,True,False
174.67,2,44,0,346,20,True,False,False,False,False,True,False,False,False
92.92,1,25,0,45,19,False,False,True,True,False,False,False,True,False
1007.44,2,27,0,345,1,False,False,False,True,False,False,True,False,False
156.37,3,16,0,209,15,False,False,False,False,True,False,False,False,True
159.81,4,16,0,144,18,True,False,False,False,True,False,False,True,False
74.6,3,34,0,81,16,False,False,False,False,True,False,False,False,True
57.9,4,26,0,238,20,False,True,False,False,True,False,True,False,False
502.54,3,30,0,124,9,False,False,False,True,False,False,False,False,False
262.46,2,54,0,186,11,False,True,False,False,False,False,True,False,False
203.14,3,36,0,257,1,True,False,False,False,True,True,False,False,False
385.08,2,40,0,252,5,False,False,True,True,False,True,False,False,False
1368.35,4,35,1,82,0,False,False,False,False,True,False,False,False,False
258.75,1,17,0,364,8,True,False,False,True,False,False,False,False,False
58.2,5,44,0,342,2,False,True,False,True,False,False,True,False,False
419.96,4,16,0,190,14,False,False,True,False,True,False,False,False,True
426.6,3,43,0,120,16,False,False,False,False,False,True,False,False,False
330.42,5,33,0,44,13,False,True,False,False,True,False,False,False,False
803.29,3,36,0,255,20,False,False,False,False,True,False,True,False,False
116.82,1,21,0,242,22,False,False,False,False,False,False,False,True,False
72.3,3,34,0,276,23,False,True,False,False,True,False,True,False,False
179.2,4,35,1,20,2,False,False,True,True,False,False,False,True,False
147.08,2,32,1,21,1,False,True,False,False,False,False,False,False,True
256.69,4,37,0,177,22,False,False,True,True,False,True,False,False,False
121.28,2,37,0,321,0,False,True,False,False,False,False,True,False,False
576.57,1,23,0,327,8,False,False,True,True,False,False,True,False,False
774.89,1,34,0,299,19,False,False,True,False,True,False,True,False,False
384.0,3,33,0,66,2,False,True,False,True,False,False,False,False,True
14.25,2,31,0,46,14,True,False,False,False,True,False,False,False,False
448.49,3,16,0,7,21,True,False,False,False,True,False,False,False,True
725.8,1,55,0,76,8,False,True,False,False,False,False,False,False,True
29.23,3,23,0,96,12,False,False,True,True,False,True,False,False,False
115.43,2,39,0,288,12,True,False,False,False,True,False,False,False,True
427.0,2,25,0,55,0,False,True,False,False,True,False,False,False,False
323.07,1,30,0,330,20,False,False,True,True,False,False,False,False,False
118.02,2,43,0,230,7,False,False,False,True,False,False,True,False,False
60.87,4,28,0,153,23,False,False,False,False,False,True,False,False,False
18.3,2,33,0,151,16,False,True,False,False,True,False,True,False,False
576.67,2,27,0,113,13,False,True,False,False,True,False,False,False,False
271.44,2,24,0,8,14,True,False,False,False,False,False,False,False,True
110.18,5,26,0,292,11,False,False,True,True,False,False,True,False,False
59.67,4,22,0,252,18,False,False,True,False,True,True,False,False,False
357.43,3,56,0,361,12,True,False,False,True,False,False,True,False,False
43.15,1,42,0,68,18,False,False,True,False,True,True,False,False,False
113.89,2,40,0,28,18,False,False,True,False,False,False,False,True,False
151.63,3,19,0,136,0,False,False,True,True,False,False,False,False,False
100.66,1,45,0,313,11,False,False,True,True,False,True,False,False,False
177.49,3,38,0,164,20,False,False,True,True,False,False,True,False,False
16.45,3,31,0,22,5,False,False,True,True,False,False,True,False,False
509.11,2,35,0,302,5,False,True,False,False,True,True,False,False,False
15.83,2,19,0,200,11,True,False,False,False,False,False,False,False,True
132.04,1,24,0,228,16,False,True,False,False,False,True,False,False,False
43.97,2,71,0,140,17,True,False,False,False,False,False,True,False,False
61.91,5,47,0,311,21,False,True,False,True,False,False,True,False,False
117.18,5,35,0,14,21,False,False,False,False,True,False,False,False,False
145.14,4,23,0,353,9,False,False,True,False,True,True,False,False,False
51.93,1,28,0,339,22,False,True,False,False,False,False,False,False,False
128.63,4,34,0,295,18,True,False,False,True,False,False,False,False,False
247.52,1,37,0,261,0,False,False,False,False,False,False,False,False,False
24.78,2,31,0,56,10,True,False,False,False,True,False,False,False,True
112.94,1,46,0,232,10,False,False,True,False,False,True,False,False,False
553.27,3,26,0,170,5,False,False,True,False,False,False,True,False,False
116.88,3,47,0,200,14,False,False,True,False,True,False,False,True,False
113.65,4,21,0,110,15,False,True,False,True,False,False,True,False,False
57.81,1,36,0,282,16,False,False,True,False,False,False,False,False,False
26.35,3,39,0,196,22,False,False,False,True,False,False,False,False,True
77.34,1,49,0,22,5,False,False,False,False,False,True,False,False,False
137.5,1,24,0,202,11,False,True,False,True,False,True,False,False,False
139.13,2,38,0,185,5,True,False,False,False,True,False,False,False,False
104.06,2,23,0,253,0,True,False,False,True,False,False,False,False,False
289.66,2,33,0,127,22,False,False,True,True,False,False,False,False,False
18.78,2,26,0,208,12,False,True,False,False,False,False,False,False,True
217.38,5,30,0,345,19,False,False,True,False,True,False,False,False,True
75.31,4,28,0,234,16,False,True,False,False,True,False,True,False,False
71.59,4,58,0,215,23,False,False,False,False,False,False,False,False,False
368.56,5,43,0,111,6,True,False,False,False,False,False,True,False,False
255.08,1,17,0,16,14,True,False,False,True,False,False,False,True,False
392.81,2,36,0,93,16,False,False,False,False,False,True,False,False,False
113.35,2,42,0,12,22,False,True,False,False,True,False,True,False,False
84.71,3,52,0,281,5,False,False,False,False,False,True,False,False,False
10.91,4,33,0,230,13,True,False,False,True,False,True,False,False,False
10.65,5,16,0,230,1,False,True,False,True,False,False,False,True,False
166.91,1,36,0,176,0,True,False,False,False,True,False,False,False,True
54.1,2,34,1,4,9,False,False,True,False,True,False,True,False,False
145.01,1,28,0,87,1,False,True,False,False,True,False,False,False,True
115.31,2,44,0,204,14,False,False,True,True,False,True,False,False,False
121.89,1,35,0,247,12,False,False,True,False,True,False,False,False,True
536.57,3,33,0,303,20,True,False,False,True,False,True,False,False,False
189.65,1,44,0,348,11,False,False,False,False,False,False,True,False,False
786.96,4,34,0,303,20,True,False,False,False,False,False,False,True,False
393.32,1,25,0,6,18,False,True,False,False,False,False,True,False,False
79.53,5,34,0,29,18,False,True,False,False,True,False,False,False,False
324.68,3,39,0,350,17,False,True,False,False,False,False,True,False,False
15.43,3,18,0,293,15,False,True,False,False,False,False,True,False,False
30.06,5,32,0,131,20,True,False,False,True,False,False,True,False,False
71.8,4,26,0,189,14,False,True,False,False,False,False,False,False,True
116.2,1,37,0,295,23,False,True,False,True,False,False,False,False,False
594.71,2,34,0,335,3,True,False,False,True,False,True,False,False,False
439.22,1,48,1,76,5,False,True,False,False,False,False,False,True,False
20.55,2,38,0,190,2,False,False,False,True,False,False,False,False,False
149.1,2,53,0,290,18,False,False,False,False,False,False,False,True,False
102.33,4,13,0,176,1,False,False,True,True,False,False,True,False,False
359.45,3,48,1,20,18,False,True,False,False,False,False,False,False,True
225.6,3,36,1,5,22,True,False,False,False,True,False,True,False,False
45.64,2,20,0,225,21,False,False,False,False,False,True,False,False,False
312.37,4,16,0,142,15,False,False,True,True,False,False,False,True,False
212.94,4,27,1,325,18,False,False,False,True,False,False,True,False,False
70.81,4,37,0,228,8,False,True,False,False,False,False,True,False,False
14.3,2,29,0,276,20,False,True,False,False,False,False,False,False,True
109.74,3,38,0,183,15,False,False,False,False,False,False,False,False,True
32.96,1,28,0,157,22,False,False,False,False,True,False,False,False,True
271.36,4,28,0,132,4,False,True,False,True,False,False,True,False,False
286.98,1,34,0,314,7,False,False,True,False,True,False,False,False,True
170.61,4,23,0,89,18,False,True,False,False,False,True,False,False,False
293.94,1,33,0,83,12,False,False,True,True,False,False,False,False,False
413.74,4,37,0,19,6,False,True,False,True,False,False,False,True,False
57.95,2,41,0,51,23,False,False,True,False,False,True,False,False,False
3762.0,5,32,1,21,13,False,False,False,True,False,False,False,True,False
104.07,3,43,1,301,2,False,False,False,True,False,False,False,False,False
17.91,3,45,0,41,14,False,False,True,False,True,False,True,False,False
65.46,2,44,0,25,3,False,True,False,False,True,False,False,False,True
219.54,2,49,0,205,21,False,True,False,False,True,False,False,False,True
53.51,3,43,0,326,15,False,True,False,False,False,False,True,False,False
70.37,4,37,0,363,1,False,False,True,False,False,False,False,False,True
27.38,4,35,0,138,4,False,False,False,True,False,False,False,True,False
260.27,1,22,0,74,21,False,True,False,True,False,False,False,False,False
301.78,1,18,0,51,8,False,False,False,False,False,False,True,False,False
179.38,4,34,0,127,14,False,False,True,False,True,False,False,True,False
1249.74,3,24,0,60,5,False,True,False,False,True,True,False,False,False
300.71,3,52,0,255,18,False,False,False,False,False,False,False,False,False
66.19,5,37,0,76,13,False,False,True,False,False,False,False,False,False
99.66,3,32,0,39,1,True,False,False,True,False,True,False,False,False
70.68,5,39,0,179,2,False,False,False,True,False,True,False,False,False
90.06,4,36,0,166,1,True,False,False,True,False,False,True,False,False
14.78,1,31,0,206,6,False,False,False,False,True,False,False,True,False
606.13,3,41,0,344,3,False,True,False,True,False,False,False,False,True
88.45,2,34,0,300,16,False,True,False,True,False,False,True,False,False
268.82,1,36,0,45,9,False,False,False,False,True,True,False,False,False
265.55,1,36,0,234,0,False,False,True,False,False,False,False,True,False
322.02,5,37,0,196,14,False,False,False,True,False,False,True,False,False
585.72,5,43,0,266,3,False,True,False,True,False,False,False,False,False
176.28,2,28,0,272,5,False,True,False,True,False,False,True,False,False
69.37,5,34,0,183,11,False,True,False,False,True,False,True,False,False
197.07,1,16,0,96,9,False,True,False,False,False,False,False,True,False
255.49,1,39,0,163,8,False,False,False,False,True,False,True,False,False
1207.6,5,34,1,131,13,True,False,False,True,False,True,False,False,False
193.46,1,28,0,364,15,False,False,False,False,True,False,True,False,False
51.66,1,33,0,294,15,False,True,False,True,False,True,False,False,False
179.62,3,48,0,176,6,False,False,True,True,False,False,False,False,False
322.42,2,20,0,349,7,False,False,False,False,False,False,False,False,True
177.64,5,13,0,254,15,False,False,True,True,False,False,False,True,False
74.68,2,45,0,268,11,False,False,False,False,True,False,True,False,False
971.9,5,42,0,247,8,False,True,False,True,False,False,False,True,False
59.59,1,36,0,250,2,False,False,False,False,False,False,True,False,False
630.31,5,12,0,142,12,True,False,False,True,False,False,False,False,True
615.46,4,38,0,21,7,False,False,False,True,False,False,False,False,False
106.57,4,30,0,219,22,True,False,False,True,False,False,True,False,False
153.01,3,35,0,230,12,False,False,False,True,False,True,False,False,False
41.19,3,37,0,45,2,False,False,True,True,False,False,False,True,False
40.95,5,13,0,280,16,False,False,True,False,True,False,False,False,False
181.14,3,30,0,153,18,False,False,False,False,True,False,False,False,True
219.26,4,44,0,78,21,False,False,False,True,False,False,True,False,False
698.58,3,35,0,254,21,True,False,False,False,False,False,False,False,True
46.52,2,29,0,57,10,False,False,True,False,True,False,False,True,False
42.56,1,27,0,348,7,False,True,False,False,False,False,True,False,False
137.64,3,34,0,43,18,False,True,False,False,False,False,False,False,False
188.95,3,41,0,42,5,False,False,False,True,False,False,False,True,False
24.02,4,28,0,252,15,False,False,True,False,False,False,False,False,True
274.91,4,39,0,333,23,False,False,False,False,True,False,False,False,False
195.7,1,37,1,184,3,False,True,False,False,False,True,False,False,False
137.22,2,35,0,79,23,False,False,True,False,True,True,False,False,False
680.44,5,21,0,67,21,True,False,False,False,True,False,True,False,False
501.97,1,40,0,239,4,True,False,False,False,False,True,False,False,False
186.44,5,36,0,213,0,False,True,False,False,True,False,False,False,False
250.28,5,35,0,202,16,False,False,False,False,True,False,True,False,False
73.72,5,33,0,237,6,False,False,True,False,False,True,False,False,False
1508.53,4,39,0,319,4,False,True,False,False,False,False,False,True,False
36.01,3,19,0,126,5,False,False,True,False,False,False,False,True,False
163.06,2,56,0,276,6,True,False,False,False,False,False,False,False,True
165.77,1,49,0,40,11,False,True,False,False,False,False,False,False,False
33.33,5,39,1,24,3,True,False,False,True,False,False,False,False,True
155.44,5,34,0,259,3,True,False,False,True,False,False,False,False,False
37.82,2,43,0,149,21,False,False,True,True,False,False,False,True,False
70.96,1,35,0,30,3,False,True,False,False,True,False,True,False,False
163.83,4,24,0,346,1,False,False,True,False,True,False,True,False,False
90.55,5,33,1,285,4,False,False,True,True,False,True,False,False,False
209.99,2,39,0,193,18,False,False,True,True,False,True,False,False,False
122.06,5,31,0,189,1,False,False,False,True,False,False,False,True,False
165.51,1,32,0,226,8,False,False,False,False,True,False,True,False,False
84.62,3,49,0,115,15,False,True,False,False,False,False,False,False,False
897.56,4,19,0,340,22,True,False,False,False,True,False,True,False,False
431.69,3,27,0,358,4,False,False,False,False,True,False,False,False,False
638.33,1,27,0,251,8,False,False,True,False,False,False,False,False,False
121.29,1,35,0,246,7,True,False,False,False,False,False,False,True,False
49.17,2,24,0,123,17,False,False,True,True,False,False,False,False,True
84.43,1,33,0,329,23,False,False,False,True,False,False,True,False,False
358.21,1,15,0,323,3,True,False,False,False,False,False,False,False,True
64.26,3,41,0,178,7,False,True,False,False,False,False,False,False,True
582.28,3,13,0,79,23,False,False,False,False,False,False,False,False,True
35.61,5,33,0,183,3,False,False,False,False,False,False,False,False,True
404.06,4,20,0,289,16,True,False,False,True,False,False,True,False,False
62.12,4,57,0,295,3,False,False,True,False,False,False,True,False,False
